# 词语表 · 课本用到的那部分（词 + 拼音）
#
# 原表取自汉语拼音辞典 https://github.com/mapull/chinese-dictionary
# （经 https://github.com/zispace/hanzi-words 整理），三十多万条，太大不入库。
# 这里只留在五本课本里真出现过的，别的用不上。
#
# 原表有错（「一不做，二不休」注成 yī bū zuò），所以只作词的边界用，
# 注音一律和 pypinyin 交叉验证，两边一致才收；课本自己注过音的以课本为准。
两难	liǎng nán
两面	liǎng miàn
严严	yán yán
严严实实	yán yán shí shí
严冬	yán dōng
严刑	yán xíng
严厉	yán lì
严妆	yán zhuāng
严实	yán shí
严密	yán mì
严峻	yán jùn
严整	yán zhěng
严格	yán gé
严正	yán zhèng
严肃	yán sù
严谨	yán jǐn
严酷	yán kù
严重	yán zhòng
严限追比	yán xiàn zhuī bǐ
严霜	yán shuāng
丧事	sāng shì
丧命	sàng mìng
丧失	sàng shī
丧服	sāng fú
丧权辱国	sàng quán rǔ guó
丧气	sàng qì
个中	gè zhōng
个人	gè rén
个位	gè wèi
个体	gè tǐ
个例	gè lì
个儿	gè ér
个别	gè bié
个子	gè zi
个性	gè xìng
个案	gè àn
丫头	yā tou
丫子	yā zi
丫髻	yā jì
中下	zhōng xià
中世	zhōng shì
中世纪	zhōng shì jì
中主	zhōng zhǔ
中九	zhōng jiǔ
中乡	zhōng xiāng
中书	zhōng shū
中书省	zhōng shū shěng
中事	zhōng shì
中亚	zhōng yà
中交	zhōng jiāo
中产	zhōng chǎn
中人	zhōng rén
中介	zhōng jiè
中会	zhōng huì
中作	zhōng zuò
中使	zhōng shǐ
中保	zhōng bǎo
中共	zhōng gòng
中兵	zhōng bīng
中典	zhōng diǎn
中军	zhōng jūn
中农	zhōng nóng
中分	zhōng fēn
中助	zhōng zhù
中医	zhōng yī
中午	zhōng wǔ
中华	zhōng huá
中华民国	zhōng huá mín guó
中华民族	zhōng huá mín zú
中原	zhōng yuán
中厩	zhōng jiù
中变	zhōng biàn
中古	zhōng gǔ
中台	zhōng tái
中叶	zhōng yè
中听	zhōng tīng
中和	zhōng hé
中品	zhōng pǐn
中国	zhōng guó
中国工人	zhōng guó gōng rén
中国话	zhōng guó huà
中国通	zhōng guó tōng
中国青年	zhōng guó qīng nián
中地	zhōng dì
中坚	zhōng jiān
中处	zhōng chù
中外	zhōng wài
中夜	zhōng yè
中大	zhōng dà
中天	zhōng tiān
中央	zhōng yāng
中央军	zhōng yāng jūn
中央红军	zhōng yāng hóng jūn
中妇	zhōng fù
中子	zhōng zi
中学	zhōng xué
中学生	zhōng xué shēng
中实	zhōng shí
中将	zhōng jiàng
中山	zhōng shān
中岳	zhōng yuè
中带	zhōng dài
中常	zhōng cháng
中年	zhōng nián
中度	zhōng dù
中庸	zhōng yōng
中得	zhōng dé
中微	zhōng wēi
中心	zhōng xīn
中性	zhōng xìng
中情	zhōng qíng
中意	zhōng yì
中手	zhōng shǒu
中批	zhōng pī
中抱	zhōng bào
中指	zhōng zhǐ
中操	zhōng cāo
中教	zhōng jiào
中文	zhōng wén
中断	zhōng duàn
中方	zhōng fāng
中日	zhōng rì
中旬	zhōng xún
中时	zhōng shí
中春	zhōng chūn
中景	zhōng jǐng
中更	zhōng gèng
中月	zhōng yuè
中有	zhōng yǒu
中期	zhōng qī
中杀	zhōng shā
中止	zhōng zhǐ
中比	zhōng bǐ
中水	zhōng shuǐ
中河	zhōng hé
中注	zhōng zhù
中流	zhōng liú
中游	zhōng yóu
中火	zhōng huǒ
中烦	zhōng fán
中焦	zhōng jiāo
中率	zhōng lǜ
中班	zhōng bān
中理	zhōng lǐ
中用	zhōng yòng
中电	zhōng diàn
中白	zhōng bái
中的	zhōng de
中直	zhōng zhí
中省	zhōng shěng
中看	zhōng kàn
中秋	zhōng qiū
中秋节	zhōng qiū jié
中科	zhōng kē
中稻	zhōng dào
中空	zhōng kōng
中立	zhōng lì
中第	zhōng dì
中等	zhōng děng
中篇	zhōng piān
中篇小说	zhōng piān xiǎo shuō
中素	zhōng sù
中级	zhōng jí
中练	zhōng liàn
中绳	zhōng shéng
中耳	zhōng ěr
中肯	zhōng kěn
中节	zhōng jié
中草药	zhōng cǎo yào
中药	zhōng yào
中落	zhōng luò
中藏	zhōng cáng
中行	zhōng háng
中表	zhōng biǎo
中衰	zhōng shuāi
中西	zhōng xī
中要	zhōng yào
中见	zhōng jiàn
中观	zhōng guān
中规	zhōng guī
中证	zhōng zhèng
中词	zhōng cí
中说	zhōng shuō
中谷	zhōng gǔ
中选	zhōng xuǎn
中途	zhōng tú
中通	zhōng tōng
中道	zhōng dào
中郎	zhōng láng
中郎将	zhōng láng jiāng
中部	zhōng bù
中都	zhōng dōu
中门	zhōng mén
中间	zhōng jiān
中间人	zhōng jiān rén
中闺	zhōng guī
中阶	zhōng jiē
中陈	zhōng chén
中除	zhōng chú
中非	zhōng fēi
中音	zhōng yīn
中顿	zhōng dùn
中饭	zhōng fàn
中饱	zhōng bǎo
中马	zhōng mǎ
中黄	zhōng huáng
丰厚	fēng hòu
丰姿	fēng zī
丰富	fēng fù
丰富多彩	fēng fù duō cǎi
丰年	fēng nián
丰收	fēng shōu
丰满	fēng mǎn
丰盈	fēng yíng
丰盛	fēng shèng
丰碑	fēng bēi
丰衣足食	fēng yī zú shí
丰裕	fēng yù
串通	chuàn tōng
串通一气	chuàn tōng yī qì
临下	lín xià
临了	lín le
临别	lín bié
临危	lín wēi
临头	lín tóu
临川	lín chuān
临床	lín chuáng
临文	lín wén
临时	lín shí
临望	lín wàng
临死	lín sǐ
临终	lín zhōng
临行	lín xíng
临视	lín shì
临路	lín lù
临近	lín jìn
临送	lín sòng
临门	lín mén
临难	lín nàn
丸子	wán zi
丹丘	dān qiū
丹凤	dān fèng
丹心	dān xīn
丹心谱	dān xīn pǔ
丹砂	dān shā
丹阳	dān yáng
丹青	dān qīng
丹麦	dān mài
为下	wèi xià
为久	wèi jiǔ
为乐	wèi lè
为书	wèi shū
为了	wèi le
为事	wèi shì
为人	wéi rén
为什	wèi shén
为什么	wèi shén me
为仁由己	wéi rén yóu jǐ
为今之计	wéi jīn zhī jì
为从	wèi cóng
为伍	wéi wǔ
为何	wèi hé
为作	wèi zuò
为别	wèi bié
为命	wèi mìng
为善	wèi shàn
为因	wèi yīn
为国	wèi guó
为地	wèi dì
为复	wèi fù
为天下笑	wéi tiān xià xiào
为学	wèi xué
为害	wéi hài
为寿	wèi shòu
为尔	wèi ěr
为山	wèi shān
为市	wèi shì
为当	wèi dāng
为情	wèi qíng
为我	wèi wǒ
为政	wéi zhèng
为数	wéi shù
为时	wéi shí
为是	wèi shì
为期	wéi qī
为止	wéi zhǐ
为此	wèi cǐ
为比	wèi bǐ
为法	wèi fǎ
为然	wèi rán
为理	wèi lǐ
为甚	wèi shén
为生	wéi shēng
为真	wèi zhēn
为着	wéi zhe
为臣	wèi chén
为行	wèi xíng
为言	wèi yán
为身	wèi shēn
为道	wèi dào
为难	wéi nán
为首	wéi shǒu
为鱼	wèi yú
主上	zhǔ shàng
主业	zhǔ yè
主主	zhǔ zhǔ
主义	zhǔ yì
主事	zhǔ shì
主人	zhǔ rén
主人公	zhǔ rén gōng
主人家	zhǔ rén jiā
主任	zhǔ rèn
主体	zhǔ tǐ
主儿	zhǔ ér
主党	zhǔ dǎng
主力	zhǔ lì
主动	zhǔ dòng
主动权	zhǔ dòng quán
主国	zhǔ guó
主妇	zhǔ fù
主子	zhǔ zi
主客	zhǔ kè
主宰	zhǔ zǎi
主导	zhǔ dǎo
主将	zhǔ jiàng
主席	zhǔ xí
主干	zhǔ gàn
主张	zhǔ zhāng
主心骨	zhǔ xīn gǔ
主意	zhǔ yì
主持	zhǔ chí
主攻	zhǔ gōng
主旨	zhǔ zhǐ
主权	zhǔ quán
主流	zhǔ liú
主的	zhǔ de
主相	zhǔ xiāng
主管	zhǔ guǎn
主簿	zhǔ bù
主线	zhǔ xiàn
主编	zhǔ biān
主要	zhǔ yào
主观	zhǔ guān
主观主义	zhǔ guān zhǔ yì
主角	zhǔ jué
主讲	zhǔ jiǎng
主词	zhǔ cí
主语	zhǔ yǔ
主道	zhǔ dào
主顾	zhǔ gù
主题	zhǔ tí
丽华	lì huá
丽天	lì tiān
丽雅	lì yǎ
举一反三	jǔ yī fǎn sān
举世	jǔ shì
举世混浊	jǔ shì hún zhuó
举世瞩目	jǔ shì zhǔ mù
举人	jǔ rén
举例	jǔ lì
举兵	jǔ bīng
举凡	jǔ fán
举办	jǔ bàn
举动	jǔ dòng
举国	jǔ guó
举地	jǔ dì
举子	jǔ zi
举家	jǔ jiā
举措	jǔ cuò
举时	jǔ shí
举止	jǔ zhǐ
举目	jǔ mù
举类	jǔ lèi
举行	jǔ xíng
乃可	nǎi kě
乃尔	nǎi ěr
乃是	nǎi shì
乃父	nǎi fù
乃至	nǎi zhì
久且	jiǔ qiě
久久	jiǔ jiǔ
久之	jiǔ zhī
久以后	jiǔ yǐ hòu
久别	jiǔ bié
久别重逢	jiǔ bié chóng féng
久后	jiǔ hòu
久困	jiǔ kùn
久已	jiǔ yǐ
久怀	jiǔ huái
久时	jiǔ shí
久留	jiǔ liú
久立	jiǔ lì
久而久之	jiǔ ér jiǔ zhī
久远	jiǔ yuǎn
久长	jiǔ cháng
么人	me rén
么生	me shēng
么道	me dào
么那	me nà
义事	yì shì
义人	yì rén
义信	yì xìn
义关	yì guān
义军	yì jūn
义务	yì wù
义勇	yì yǒng
义勇军	yì yǒng jūn
义和	yì hé
义地	yì dì
义士	yì shì
义学	yì xué
义帝	yì dì
义政	yì zhèng
义教	yì jiào
义方	yì fāng
义无反顾	yì wú fǎn gù
义正	yì zhèng
义法	yì fǎ
义理	yì lǐ
义社	yì shè
义路	yì lù
义项	yì xiàng
义风	yì fēng
之乎者也	zhī hū zhě yě
之前	zhī qián
之后	zhī hòu
之国	zhī guó
之如	zhī rú
之子	zhī zi
之官	zhī guān
之往	zhī wǎng
之所以	zhī suǒ yǐ
之无	zhī wú
之者	zhī zhě
之而	zhī ér
乌云	wū yún
乌亮	wū liàng
乌克兰	wū kè lán
乌头	wū tóu
乌江	wū jiāng
乌贼	wū zéi
乌鸟	wū niǎo
乌鸟私情	wū niǎo sī qíng
乌鸦	wū yā
乌鹊	wū què
乌黑	wū hēi
乍暖还寒	zhà nuǎn hái hán
乍见	zhà jiàn
乏味	fá wèi
乐乐	lè lè
乐乡	lè xiāng
乐事	lè shì
乐于	lè yú
乐名	lè míng
乐和	lè hé
乐器	yuè qì
乐园	lè yuán
乐在其中	lè zài qí zhōng
乐地	lè dì
乐天	lè tiān
乐天安命	lè tiān ān mìng
乐师	yuè shī
乐府	yuè fǔ
乐律	yuè lǜ
乐意	lè yì
乐戏	lè xì
乐方	lè fāng
乐曲	yuè qǔ
乐生	lè shēng
乐用	lè yòng
乐祸	lè huò
乐章	yuè zhāng
乐舞	yuè wǔ
乐见	lè jiàn
乐观	lè guān
乐诗	lè shī
乐趣	lè qù
乐部	lè bù
乐队	yuè duì
乐音	yuè yīn
乒乒乓乓	pīng pīng pāng pāng
乒乓	pīng pāng
乔木	qiáo mù
乖乖	guāi guāi
乘便	chéng biàn
乘凉	chéng liáng
乘务	chéng wù
乘务员	chéng wù yuán
九人	jiǔ rén
九六	jiǔ liù
九大	jiǔ dà
九夷	jiǔ yí
九层	jiǔ céng
九州	jiǔ zhōu
九德	jiǔ dé
九文	jiǔ wén
九泉	jiǔ quán
九泉之下	jiǔ quán zhī xià
九种	jiǔ zhǒng
九部	jiǔ bù
乞丐	qǐ gài
乞巧	qǐ qiǎo
乞讨	qǐ tǎo
乞食	qǐ shí
也与	yě yǔ
也似	yě shì
也可	yě kě
也哉	yě zāi
也夫	yě fū
也好	yě hǎo
也已	yě yǐ
也得	yě dé
也曾	yě céng
也欤	yě yú
也罢	yě bà
也者	yě zhě
也许	yě xǔ
习以为常	xí yǐ wéi cháng
习作	xí zuò
习俗	xí sú
习学	xí xué
习尚	xí shàng
习常	xí cháng
习性	xí xìng
习惯	xí guàn
习焉不察	xī yān bù chá
习用	xí yòng
习见	xí jiàn
习近	xí jìn
乡下	xiāng xià
乡下人	xiāng xià rén
乡下气	xiāng xià qì
乡下脑壳	xiāng xià nǎo ké
乡亲	xiāng qīn
乡人	xiāng rén
乡侯	xiāng hóu
乡党	xiāng dǎng
乡和	xiāng hé
乡土	xiāng tǔ
乡山	xiāng shān
乡心	xiāng xīn
乡时	xiāng shí
乡村	xiāng cūn
乡来	xiāng lái
乡社	xiāng shè
乡绅	xiāng shēn
乡路	xiāng lù
乡邻	xiāng lín
乡里	xiāng lǐ
乡间	xiāng jiān
书云	shū yún
书人	shū rén
书信	shū xìn
书写	shū xiě
书刊	shū kān
书包	shū bāo
书城	shū chéng
书家	shū jiā
书局	shū jú
书屋	shū wū
书库	shū kù
书影	shū yǐng
书愤	shū fèn
书房	shū fáng
书报	shū bào
书斋	shū zhāi
书本	shū běn
书札	shū zhá
书林	shū lín
书架	shū jià
书桌	shū zhuō
书法	shū fǎ
书生	shū shēng
书画	shū huà
书稿	shū gǎo
书籍	shū jí
书经	shū jīng
书记	shū jì
书院	shū yuàn
书面	shū miàn
书面语	shū miàn yǔ
书馆	shū guǎn
买主	mǎi zhǔ
买卖	mǎi mài
买点	mǎi diǎn
买盐	mǎi yán
买菜	mǎi cài
买醉	mǎi zuì
乱发	luàn fā
乱子	luàn zi
乱家	luàn jiā
乱弹	luàn tán
乱物	luàn wù
乱糟糟	luàn zāo zāo
乱葬岗子	luàn zàng gǎng zi
乳儿	rǔ ér
乳房	rǔ fáng
乳白	rǔ bái
乾坤	qián kūn
乾隆	qián lóng
了不得	liǎo bù dé
了不起	liǎo bù qǐ
了了	liǎo liǎo
了事	liǎo shì
了儿	le ér
了却	liǎo què
了哥	le gē
了如指掌	liǎo rú zhǐ zhǎng
了归	le guī
了当	liǎo dàng
了得	liǎo de
了手	le shǒu
了无	liǎo wú
了清	le qīng
了然	liǎo rán
了理	le lǐ
了的	le de
了结	liǎo jié
了落	le luò
了解	liǎo jiě
了语	le yǔ
了达	le dá
予以	yǔ yǐ
争不	zhēng bù
争先	zhēng xiān
争光	zhēng guāng
争利	zhēng lì
争功	zhēng gōng
争取	zhēng qǔ
争吵	zhēng chǎo
争夺	zhēng duó
争宠	zhēng chǒng
争年	zhēng nián
争持	zhēng chí
争斗	zhēng dòu
争朝夕	zhēng zhāo xī
争死	zhēng sǐ
争流	zhēng liú
争涉	zhēng shè
争相	zhēng xiāng
争胜	zhēng shèng
争议	zhēng yì
争论	zhēng lùn
争辩	zhēng biàn
争霸	zhēng bà
争风	zhēng fēng
争驰	zhēng chí
争鸣	zhēng míng
事上	shì shàng
事业	shì yè
事为	shì wèi
事书	shì shū
事事	shì shì
事人	shì rén
事件	shì jiàn
事任	shì rèn
事会	shì huì
事体	shì tǐ
事使	shì shǐ
事例	shì lì
事先	shì xiān
事别	shì bié
事到临头	shì dào lín tóu
事前	shì qián
事力	shì lì
事功	shì gōng
事务	shì wù
事势	shì shì
事变	shì biàn
事后	shì hòu
事威	shì wēi
事实	shì shí
事家	shì jiā
事对	shì duì
事干	shì gàn
事情	shì qíng
事指	shì zhǐ
事效	shì xiào
事望	shì wàng
事权	shì quán
事极	shì jí
事物	shì wù
事状	shì zhuàng
事理	shì lǐ
事用	shì yòng
事类	shì lèi
事行	shì xíng
事要	shì yào
事象	shì xiàng
事过	shì guò
事迹	shì jì
事项	shì xiàng
事须	shì xū
二三其德	èr sān qí dé
二两	èr liǎng
二代	èr dài
二便	èr biàn
二八	èr bā
二十四史	èr shí sì shǐ
二十四桥	èr shí sì qiáo
二十四节	èr shí sì jié
二和	èr hé
二哥	èr gē
二心	èr xīn
二意	èr yì
二战	èr zhàn
二杆	èr gān
二杆子	èr gān zǐ
二气	èr qì
二氧化碳	èr yǎng huà tàn
二百五	èr bǎi wǔ
二老	èr lǎo
二胡	èr hú
二虎	èr hǔ
二话	èr huà
二话不说	èr huà bù shuō
二门	èr mén
二马	èr mǎ
于今	yú jīn
于以	yú yǐ
于何	yú hé
于兹	yú zī
于呼	yú hū
于嗟	yú jiē
于张	yú zhāng
于徐	yú xú
于心不忍	yú xīn bù rěn
于思	yú sāi
于斯	yú sī
于时	yú shí
于是	yú shì
于是乎	yú shì hū
于此	yú cǐ
于穆	yú mù
于诸	yú zhū
于鼎	yú dǐng
云为	yún wèi
云云	yún yún
云从	yún cóng
云何	yún hé
云室	yún shì
云层	yún céng
云彩	yún cǎi
云扰	yún rǎo
云散	yún sàn
云树	yún shù
云梯	yún tī
云气	yún qì
云者	yún zhě
云计算	yún jì suàn
云锦	yún jǐn
云间	yún jiān
云雀	yún què
云集	yún jí
云集响应	yún jí xiǎng yìng
云雾	yún wù
云霄	yún xiāo
云霞	yún xiá
云飞	yún fēi
互动	hù dòng
互助	hù zhù
互感	hù gǎn
互换	hù huàn
互相	hù xiāng
互联网	hù lián wǎng
互补	hù bǔ
五丈原	wǔ zhàng yuán
五两	wǔ liǎng
五五	wǔ wǔ
五代	wǔ dài
五代史	wǔ dài shǐ
五位	wǔ wèi
五例	wǔ lì
五出	wǔ chū
五分	wǔ fēn
五夜	wǔ yè
五大三粗	wǔ dà sān cū
五子	wǔ zi
五家	wǔ jiā
五尺	wǔ chǐ
五尺之僮	wǔ chǐ zhī tóng
五岭	wǔ lǐng
五岳	wǔ yuè
五帝	wǔ dì
五弦	wǔ xián
五彩	wǔ cǎi
五彩斑斓	wǔ cǎi bān lán
五彩缤纷	wǔ cǎi bīn fēn
五排	wǔ pái
五日	wǔ rì
五星红旗	wǔ xīng hóng qí
五更	wǔ gēng
五更天	wǔ gēng tiān
五本	wǔ běn
五百	wǔ bǎi
五短身材	wǔ duǎn shēn cái
五石	wǔ shí
五种	wǔ zhǒng
五章	wǔ zhāng
五等	wǔ děng
五羖	wǔ gǔ
五脏	wǔ zàng
五色	wǔ sè
五色石	wǔ sè shí
五花	wǔ huā
五花八门	wǔ huā bā mén
五花马	wǔ huā mǎ
五行	wǔ xíng
五言	wǔ yán
五言诗	wǔ yán shī
五谷	wǔ gǔ
五通	wǔ tōng
五采	wǔ cǎi
五陵	wǔ líng
五陵年少	wǔ líng nián shào
五霸	wǔ bà
五鼓	wǔ gǔ
井然	jǐng rán
井然有序	jǐng rán yǒu xù
井田	jǐng tián
井田制	jǐng tián zhì
井里	jǐng lǐ
井陉	jǐng xíng
亘古	gèn gǔ
亚健康	yà jiàn kāng
亚地	yà dì
亚父	yà fù
亚种	yà zhǒng
亚等	yà děng
亚麻	yà má
些个	xiē gè
些儿	xiē ér
些小	xiē xiǎo
些微	xiē wēi
些时	xiē shí
些许	xiē xǔ
些语	xiē yǔ
些需	xiē xū
亡人	wáng rén
亡其	wáng qí
亡化	wáng huà
亡去	wáng qù
亡国	wáng guó
亡国之音	wáng guó zhī yīn
亡国破家	wáng guó pò jiā
亡民	wáng mín
亡矢遗镞	wáng shǐ yí zú
亡走	wáng zǒu
亡身	wáng shēn
亡魂	wáng hún
亢旱	kàng hàn
交中	jiāo zhōng
交互	jiāo hù
交代	jiāo dài
交关	jiāo guān
交割	jiāo gē
交加	jiāo jiā
交叉	jiāo chā
交口	jiāo kǒu
交响	jiāo xiǎng
交响乐	jiāo xiǎng yuè
交头	jiāo tóu
交头接耳	jiāo tóu jiē ěr
交好	jiāo hǎo
交差	jiāo chāi
交往	jiāo wǎng
交情	jiāo qíng
交战	jiāo zhàn
交戟	jiāo jǐ
交换	jiāo huàn
交接	jiāo jiē
交易	jiāo yì
交替	jiāo tì
交朋	jiāo péng
交朋友	jiāo péng yǒu
交流	jiāo liú
交涉	jiāo shè
交游	jiāo yóu
交点	jiāo diǎn
交相	jiāo xiāng
交织	jiāo zhī
交给	jiāo gěi
交融	jiāo róng
交语	jiāo yǔ
交谈	jiāo tán
交辞	jiāo cí
交过	jiāo guò
交还	jiāo huán
交通	jiāo tōng
交通员	jiāo tōng yuán
交通工具	jiāo tōng gōng jù
交通沟	jiāo tōng gōu
交通线	jiāo tōng xiàn
交道	jiāo dào
交配	jiāo pèi
交错	jiāo cuò
交际	jiāo jì
交集	jiāo jí
交领	jiāo lǐng
亥合	hài hé
亥时	hài shí
亦步亦趋	yì bù yì qū
亦然	yì rán
产业	chǎn yè
产儿	chǎn ér
产品	chǎn pǐn
产地	chǎn dì
产物	chǎn wù
产生	chǎn shēng
产的	chǎn de
产育	chǎn yù
产能	chǎn néng
产量	chǎn liàng
亨利	hēng lì
享乐	xiǎng lè
享受	xiǎng shòu
享国	xiǎng guó
享有	xiǎng yǒu
享用	xiǎng yòng
享福	xiǎng fú
京兆	jīng zhào
京剧	jīng jù
京华	jīng huá
京口	jīng kǒu
京味	jīng wèi
京城	jīng chéng
京官	jīng guān
京市	jīng shì
京师	jīng shī
京戏	jīng xì
京洛	jīng luò
京话	jīng huà
京都	jīng dū
亭亭	tíng tíng
亭子	tíng zi
亭子间	tíng zi jiān
亭皋	tíng gāo
亮儿	liàng ér
亮光	liàng guāng
亮堂	liàng táng
亮堂堂	liàng táng táng
亮度	liàng dù
亮晶晶	liàng jīng jīng
亮相	liàng xiàng
亲事	qīn shì
亲亲	qīn qīn
亲人	qīn rén
亲从	qīn cóng
亲信	qīn xìn
亲切	qīn qiè
亲友	qīn yǒu
亲告	qīn gào
亲和	qīn hé
亲子	qīn zǐ
亲家	qìng jia
亲密	qīn mì
亲就	qīn jiù
亲属	qīn shǔ
亲情	qīn qíng
亲戚	qīn qī
亲戚朋友	qīn qī péng yǒu
亲手	qīn shǒu
亲故	qīn gù
亲族	qīn zú
亲昵	qīn nì
亲朋	qīn péng
亲服	qīn fú
亲民	qīn mín
亲热	qīn rè
亲爱	qīn ài
亲王	qīn wáng
亲生	qīn shēng
亲疏	qīn shū
亲眷	qīn juàn
亲眼	qīn yǎn
亲知	qīn zhī
亲结	qīn jié
亲缘	qīn yuán
亲自	qīn zì
亲贵	qīn guì
亲身	qīn shēn
亲近	qīn jìn
亲通	qīn tōng
亲附	qīn fù
亲骨肉	qīn gǔ ròu
人上	rén shàng
人世	rén shì
人世间	rén shì jiān
人丛	rén cóng
人中	rén zhōng
人为	rén wéi
人主	rén zhǔ
人之子	rén zhī zi
人之常情	rén zhī cháng qíng
人事	rén shì
人亲	rén qīn
人人	rén rén
人从	rén cóng
人代	rén dài
人以群分	rén yǐ qún fēn
人们	rén men
人众	rén zhòng
人伙	rén huǒ
人伦	rén lún
人体	rén tǐ
人使	rén shǐ
人候	rén hòu
人偶	rén ǒu
人像	rén xiàng
人儿	rén ér
人公	rén gōng
人参	rén shēn
人口	rén kǒu
人后	rén hòu
人君	rén jūn
人听	rén tīng
人员	rén yuán
人命	rén mìng
人命危浅	rén mìng wēi qiǎn
人和	rén hé
人品	rén pǐn
人喊马嘶	rén hǎn mǎ sī
人国	rén guó
人地	rén dì
人境	rén jìng
人士	rén shì
人声	rén shēng
人声鼎沸	rén shēng dǐng fèi
人大	rén dà
人天	rén tiān
人夫	rén fū
人头	rén tóu
人学	rén xué
人定	rén dìng
人家	rén jiā
人寰	rén huán
人居	rén jū
人工	rén gōng
人平	rén píng
人弹	rén dàn
人心	rén xīn
人心惟危	rén xīn wéi wēi
人怀	rén huái
人性	rén xìng
人性美	rén xìng měi
人情	rén qíng
人情世态	rén qíng shì tai
人意	rén yì
人手	rén shǒu
人才	rén cái
人才济济	rén cái jǐ jǐ
人故	rén gù
人数	rén shù
人文	rén wén
人文主义	rén wén zhǔ yì
人文精神	rén wén jīng shén
人方	rén fāng
人时	rén shí
人望	rén wàng
人术	rén shù
人权	rén quán
人材	rén cái
人格	rén gé
人欲	rén yù
人正	rén zhèng
人民	rén mín
人民代表	rén mín dài biǎo
人民公社	rén mín gōng shè
人民团体	rén mín tuán tǐ
人民战争	rén mín zhàn zhēng
人民政府	rén mín zhèng fǔ
人民日报	rén mín rì bào
人民武装	rén mín wǔ zhuāng
人民群众	rén mín qún zhòng
人治	rén zhì
人流	rén liú
人海	rén hǎi
人烟	rén yān
人烟稀少	rén yān xī shǎo
人物	rén wù
人牺	rén xī
人犯	rén fàn
人理	rén lǐ
人生	rén shēng
人生如梦	rén shēng rú mèng
人生观	rén shēng guān
人相	rén xiāng
人眼	rén yǎn
人神	rén shén
人种	rén zhǒng
人称	rén chēng
人立	rén lì
人等	rén děng
人类	rén lèi
人类学	rén lèi xué
人经	rén jīng
人缘	rén yuán
